Time,NTNC,FTNC,NTNL,FTNL,TRNP,Aluminium_Concentration,Water_height
2024-10-17 09:25:13.720,1749.6347108050356,147.0142153284035,0.003598665041918655,0.0456321204871681,80.67983204916976,10,25
2024-10-17 09:25:13.721,1920.4489676719436,144.9210344117578,0.008340476020096703,0.042096341911753044,84.46561778733866,10,25
2024-10-17 09:25:13.722,1899.4608205147229,135.88189183031886,0.007757844169411844,0.026827519983646717,82.10536075304984,10,25
2024-10-17 09:25:13.723,1871.6599441014846,138.13351897208761,0.006986090667115029,0.03063094420960744,84.6670680671099,10,25
2024-10-17 09:25:13.724,1911.7723863797287,139.98445414931882,0.008099613757314182,0.033757523900876385,86.31083372312546,10,25
2024-10-17 09:25:13.725,1758.59873144893,137.66997092433823,0.003847506633232382,0.02984792385867943,89.05294092040198,10,25
2024-10-17 09:25:13.726,1950.9101803312537,141.62252047039675,0.009186080568838066,0.036524527821616144,84.04494496139134,10,25
2024-10-17 09:25:13.727,1972.8199409798997,143.17849398533068,0.009794296448932618,0.039152861461707204,88.57743291212324,10,25
2024-10-17 09:25:13.728,1958.918780465378,148.43983042152277,0.009408399646486355,0.04804025409041007,81.732491768472,10,25
2024-10-17 09:25:13.729,1844.3977381610794,135.46692790225572,0.006229290679873397,0.02612656740245899,85.65282765756727,10,25
2024-10-17 09:25:13.730,1849.657396360983,134.89170083212838,0.006375299013435388,0.025154900054270915,89.10990797869665,10,25
2024-10-17 09:25:13.731,1816.2530521450974,141.0844356021865,0.005447993008497277,0.035615600679369065,87.28230066762069,10,25
2024-10-17 09:25:13.732,1812.1442800941104,136.18574867443456,0.005333933322991157,0.027340791679788125,89.3563550308661,10,25
2024-10-17 09:25:13.733,1755.7715209948312,147.46696201382196,0.0037690231517317064,0.046396895293618144,88.78889882122547,10,25
2024-10-17 09:25:13.734,1989.0771155375858,137.54422681160935,0.010245596300629758,0.029635518262853648,84.71256023571172,10,25
2024-10-17 09:25:13.735,1889.3967906915932,144.98061827342482,0.0074784662768673646,0.042196990326731104,88.09910268933922,10,25
