Time,NTNC,FTNC,NTNL,FTNL,TRNP,Aluminium_Concentration,Water_height
2024-10-17 09:25:13.720,3143.701958302961,248.2610266761149,0.042298030655496796,0.21665713965559952,43.57851790568617,40,25
2024-10-17 09:25:13.721,3378.4872070749348,243.7515261173645,0.04881567906823237,0.2090397400631157,38.03175752789372,40,25
2024-10-17 09:25:13.722,3404.4086869974353,250.605136648513,0.04953526044464467,0.22061678487924494,40.46098288271183,40,25
2024-10-17 09:25:13.723,3334.643603943061,248.9424498688942,0.04759857879529914,0.21780819234610505,40.61778486701006,40,25
2024-10-17 09:25:13.724,3323.4517306373345,247.62082648579556,0.04728789192008812,0.2155757204151952,43.790658890373315,40,25
2024-10-17 09:25:13.725,3407.080141453357,245.53350102651086,0.049609420133063804,0.2120498328150521,36.725987002249774,40,25
2024-10-17 09:25:13.726,3244.125714974056,250.39522708510853,0.04508579837809333,0.22026220791403467,43.51824284811124,40,25
2024-10-17 09:25:13.727,3197.6989446763287,254.40824290388497,0.04379698927563858,0.22704095085115705,39.818031213378646,40,25
2024-10-17 09:25:13.728,3340.5860160889924,250.34235256179224,0.04776354040721185,0.22017289284086528,44.15668430330996,40,25
2024-10-17 09:25:13.729,3329.9356709132217,251.28880670256032,0.04746788637573833,0.22177163294351407,36.51671848212555,40,25
2024-10-17 09:25:13.730,3403.2692413081777,240.77674867604327,0.049503629384231675,0.204014778168992,39.043187985866055,40,25
2024-10-17 09:25:13.731,3461.280553777725,245.2356087758896,0.05111402586618896,0.21154663644575944,42.86396765370573,40,25
2024-10-17 09:25:13.732,3217.667647224257,253.42759024920505,0.04435132130095375,0.22538444298852206,35.587084362679846,40,25
2024-10-17 09:25:13.733,3144.257276134673,254.02930611116128,0.0423134463019369,0.22640085491750214,44.17950226468467,40,25
2024-10-17 09:25:13.734,3214.0787954616594,244.97516853002992,0.0442516946245915,0.2111067035980235,35.692581635215284,40,25
2024-10-17 09:25:13.735,3226.603454843813,246.78647649451636,0.04459937969752138,0.2141663454299263,35.234565240941514,40,25
2024-10-17 09:25:13.736,3221.72147691888,243.73671520351337,0.0444638557843289,0.20901472162755635,38.53243955551107,40,25
2024-10-17 09:25:13.737,3348.754402999511,253.78459577545135,0.04799029517251509,0.2259874928639381,41.57946113246859,40,25
2024-10-17 09:25:13.738,3465.8047532201263,249.22945477216865,0.051239617833609814,0.21829299792596055,43.82035565311414,40,25
2024-10-17 09:25:13.739,3169.884408420462,250.21294298956212,0.04302485657553402,0.21995429559047655,35.146827208470356,40,25
2024-10-17 09:25:13.740,3180.5053382767514,244.80072009756398,0.043319694036497554,0.21081202719183106,44.294251173764124,40,25
2024-10-17 09:25:13.741,3168.5484398582607,253.70438964704599,0.04298777003187577,0.22585200953892903,44.40600368975647,40,25
2024-10-17 09:25:13.742,3223.443608911216,244.83674009213098,0.04451166224110196,0.2108728717772483,37.14312689864592,40,25
2024-10-17 09:25:13.743,3344.465842832635,253.40483778462908,0.04787124456132569,0.2253460097713329,38.19566188858299,40,25
2024-10-17 09:25:13.744,3330.8392686984434,240.35436557942262,0.047492970288383625,0.20330129320848417,39.737636195305186,40,25
2024-10-17 09:25:13.745,3335.893497977962,252.82848014734284,0.0476332759064476,0.22437243268132237,36.72354924053182,40,25
2024-10-17 09:25:13.746,3275.4783712816,252.92693094460753,0.04595614944012437,0.22453873470372895,40.411334530124094,40,25
2024-10-17 09:25:13.747,3450.6113501952977,244.44042359978613,0.05081784832455093,0.210203418242882,38.3628587954957,40,25
2024-10-17 09:25:13.748,3486.002695031454,244.0693833037637,0.05180031355054976,0.20957666098608732,41.62629296501985,40,25
2024-10-17 09:25:13.749,3476.9236249403575,246.93861462112835,0.051548278181727164,0.21442333550866274,39.79856511246858,40,25
2024-10-17 09:25:13.750,3373.361283967222,241.2104184323523,0.048673383226472584,0.20474732843302754,41.251976988365115,40,25
2024-10-17 09:25:13.751,3181.686210258281,242.86025888564822,0.04335247509253201,0.207534221090622,35.85805150483718,40,25
2024-10-17 09:25:13.752,3300.9520996742895,242.47493501169754,0.046663301215176124,0.20688333616840798,42.21398394770834,40,25
2024-10-17 09:25:13.753,3189.685367952508,241.86771404527678,0.043574532047650334,0.20585762507648106,44.03323015424168,40,25
2024-10-17 09:25:13.754,3303.788981241888,250.58330786661156,0.046742053167195624,0.22057991193684384,43.584784945744765,40,25
2024-10-17 09:25:13.755,3228.2422023313216,247.5027192783822,0.04464487139692201,0.21537621499726722,41.3254357406655,40,25
2024-10-17 09:25:13.756,3200.0139706302243,246.80603810434536,0.04386125449380186,0.21419938868977254,42.2906178284848,40,25
2024-10-17 09:25:13.757,3385.9821547100437,244.77263455577753,0.0490237391308343,0.21076458539827286,36.22963965931636,40,25
2024-10-17 09:25:13.758,3422.201323927282,248.86649403394603,0.05002918479658223,0.21767988857085477,44.01955916153159,40,25
2024-10-17 09:25:13.759,3364.215401642957,244.84377160807043,0.04841949314723808,0.2108847493379568,39.91947503257476,40,25
2024-10-17 09:25:13.760,3321.9835501295474,246.71106825307533,0.047247135167241695,0.2140389666437083,40.590046515973796,40,25
2024-10-17 09:25:13.761,3154.615347700662,251.9030952276658,0.04260098680567032,0.2228092824791652,35.59136686406729,40,25
2024-10-17 09:25:13.762,3257.593953509592,246.445676901146,0.045459677248135696,0.213590670441125,37.733571923838845,40,25
2024-10-17 09:25:13.763,3339.6576670454606,244.86938836996913,0.04773776939859147,0.21092802089521812,35.69043037979553,40,25
2024-10-17 09:25:13.764,3177.1839861478966,241.30078114579004,0.043227493161255216,0.20489996815167238,41.21860444177302,40,25
2024-10-17 09:25:13.765,3190.1846401990097,246.4459793907755,0.04358839186628015,0.213591181403337,36.45235273329809,40,25
2024-10-17 09:25:13.766,3328.2813115893687,245.97991919523855,0.04742196129110203,0.21280391755952455,38.17259680490859,40,25
2024-10-17 09:25:13.767,3434.5977835759486,244.2271177322573,0.05037331103950112,0.20984310427746167,44.69360804891684,40,25
2024-10-17 09:25:13.768,3459.939539263339,248.3404411035978,0.05107679924668515,0.2167912856479693,43.76563684274486,40,25
2024-10-17 09:25:13.769,3267.1267953969973,253.67890750726087,0.04572430934117085,0.22580896538388662,40.11490702450903,40,25
2024-10-17 09:25:13.770,3397.834245693199,250.7166839742137,0.049352753676628794,0.22080520941590154,41.76839771861232,40,25
2024-10-17 09:25:13.771,3229.700458799247,249.17998687537045,0.04468535265800314,0.21820943728947712,41.8520189155204,40,25
2024-10-17 09:25:13.772,3186.612095976414,242.1176467747165,0.04348921788791643,0.20627980874107513,37.06272047041628,40,25
2024-10-17 09:25:13.773,3408.040660081224,241.64272032394717,0.049636084170702706,0.20547756811477563,42.41751908866557,40,25
2024-10-17 09:25:13.774,3431.10550339135,249.12165658217953,0.05027636519421898,0.21811090638881678,43.57514143206836,40,25
2024-10-17 09:25:13.775,3265.9675772638834,242.47146464796214,0.04569212939688209,0.2068774740675036,36.06828745907828,40,25
2024-10-17 09:25:13.776,3277.5196199084894,248.11285615347404,0.04601281458813784,0.21640685161059806,43.604462279484764,40,25
2024-10-17 09:25:13.777,3153.021885800221,244.8934930897566,0.042556752236077536,0.21096873832729157,36.37561339674299,40,25
2024-10-17 09:25:13.778,3247.1225386784863,252.67338445593603,0.04516899033058008,0.22411044671610816,37.35940152755108,40,25
2024-10-17 09:25:13.779,3480.9112630268864,240.64583227976664,0.051658975183268646,0.2037936356077139,42.34108729709709,40,25
2024-10-17 09:25:13.780,3224.159704947242,241.048310048693,0.0445315410972779,0.20447349670387327,41.978180958692995,40,25
2024-10-17 09:25:13.781,3411.1890293978313,240.60857026548643,0.04972348303577802,0.2037306930160244,38.56708685617627,40,25
2024-10-17 09:25:13.782,3153.749107590428,248.8363372857809,0.042576939943659,0.21762894811787314,44.222005455851345,40,25
2024-10-17 09:25:13.783,3325.208311268477,253.22552580863857,0.047336654672528025,0.22504311791999757,43.445547068655145,40,25
2024-10-17 09:25:13.784,3363.126293032514,240.03295861768805,0.048389259446256945,0.202758376043392,43.96657088318503,40,25
2024-10-17 09:25:13.785,3218.674904235613,254.9875065454338,0.04437928279809047,0.2280194367321517,43.270214887191656,40,25
2024-10-17 09:25:13.786,3374.4259734821007,245.1926203925076,0.048702939052330474,0.21147402093328982,44.97650391481786,40,25
2024-10-17 09:25:13.787,3353.2043119985983,247.12311332187113,0.048113824834094834,0.21473498871937693,39.72014424632493,40,25
2024-10-17 09:25:13.788,3217.2950450624603,244.06284194754866,0.044340977849220226,0.20956561139788626,43.70840993179816,40,25
2024-10-17 09:25:13.789,3176.535141099875,246.76901350612175,0.04320948119534395,0.21413684713871917,37.32342211548217,40,25
2024-10-17 09:25:13.790,3461.729771209795,248.33660165609308,0.051126496161058084,0.21678480009475182,38.24651723357117,40,25
2024-10-17 09:25:13.791,3261.0364038799325,245.72652447380543,0.045555239815671444,0.21237588593548215,38.420788694516915,40,25
2024-10-17 09:25:13.792,3169.384602056882,240.39502818567206,0.04301098192979158,0.20336998004336498,43.45992947640985,40,25
